538,538,Msabweni,,ACTIVE
915,915,Msambweni,,ACTIVE
799,799,Mtito,,ACTIVE
910,910,Mtongwe,,ACTIVE
929,929,Mtwapa,,ACTIVE
686,686,Muchatha,,ACTIVE
1292,1292,Mudete,,ACTIVE
1143,1143,Mufupi,,ACTIVE
775,775,Mugunda,,ACTIVE
1439,1439,Muhuru Bay,,ACTIVE
1130,1130,Muji,,ACTIVE
560,560,Mukaa,,ACTIVE
1107,1107,Mukhweya,,ACTIVE
1164,1164,Mukogodo,,ACTIVE
898,898,Mukowe,,ACTIVE
531,531,Mukurueini,,ACTIVE
812,812,Mukurweini,,ACTIVE
1150,1150,Mukuyuni,,ACTIVE
1501,1501,Mulot,,ACTIVE
1255,1255,Mulwanda,,ACTIVE
1243,1243,Mumias Town,,ACTIVE
971,971,Mumoni,,ACTIVE
1211,1211,Mundere,,ACTIVE
780,780,Munyu,,ACTIVE
727,727,Muranga,,ACTIVE
740,740,Murarandia,,ACTIVE
1456,1456,Murkhan,,ACTIVE
754,754,Mururi,,ACTIVE
1101,1101,Musese,,ACTIVE
1157,1157,Musikoma,,ACTIVE
1273,1273,Musoli,,ACTIVE
1080,1080,Muthaara,,ACTIVE
